.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
time,0.680498018183897,0.680498018183897,1.60975074053428,1.60975074053428,3.27145683212473,3.27145683212473,4.04627600489,4.04627600489,4.80702837660795,4.80702837660795,5.26485196808447,5.26485196808447,5.78712219746715,5.78712219746715,6.02091364856861,6.02091364856861,6.03892360545558,6.03892360545558,6.16649465961429,6.16649465961429,7.17722660395345,7.17722660395345,9.53332269723694,9.53332269723694,9.68139338493668,9.68139338493668,9.68605716224318,9.68605716224318,10.0758736277139,10.0758736277139,11.2323530034298,11.2323530034298,14.1306256571173,14.1306256571173,21.4203758613564,21.4203758613564,28.4503988911803,28.4503988911803,28.9386762150649,28.9386762150649,29.5634866506052,29.5634866506052,30.2464276662111,30.2464276662111,30.5805411695247,30.5805411695247,32.7095282358594,32.7095282358594,34.1036641412865,34.1036641412865,34.3333721995892,34.3333721995892,35.4205688771834,35.4205688771834,36.0547246839197,36.0547246839197,36.2031840035861,36.2031840035861,38.1216976067288,38.1216976067288,39.6298670365386,39.6298670365386,40.8515603611552,40.8515603611552,41.3298699356595,41.3298699356595,43.682575010205,43.682575010205,46.8422100061377,46.8422100061377,48.6708764489573,48.6708764489573,49.2250346412195,49.2250346412195,49.9833201435661,49.9833201435661
Worker: 1  busy,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
time,0.581811918983863,0.581811918983863,1.4965410677361,1.4965410677361,1.51924715779964,1.51924715779964,2.81495353409441,2.81495353409441,2.96070131063252,2.96070131063252,4.44777010478419,4.44777010478419,7.19672544591566,7.19672544591566,9.53729705817133,9.53729705817133,11.4345819127764,11.4345819127764,11.5993954928636,11.5993954928636,11.6075262829763,11.6075262829763,14.4433868791954,14.4433868791954,15.0301966157379,15.0301966157379,15.3869544434365,15.3869544434365,16.0288684603961,16.0288684603961,16.0971273239303,16.0971273239303,16.3771632123152,16.3771632123152,16.4716458323208,16.4716458323208,16.6129015756417,16.6129015756417,16.7279303745615,16.7279303745615,17.0752897803341,17.0752897803341,19.5872394190243,19.5872394190243,21.2632201308688,21.2632201308688,22.0543612818962,22.0543612818962,23.2678059169561,23.2678059169561,23.279328265873,23.279328265873,23.7214094245065,23.7214094245065,23.9919543951789,23.9919543951789,25.1188689073758,25.1188689073758,25.4123445301886,25.4123445301886,26.6267814918519,26.6267814918519,27.4854548163875,27.4854548163875,27.5948494878064,27.5948494878064,29.5200102672102,29.5200102672102,34.0061593000492,34.0061593000492,36.0633592372467,36.0633592372467,40.5212864410755,40.5212864410755,42.0473752771221,42.0473752771221,43.125886047923,43.125886047923,43.8011286052767,43.8011286052767,43.8124656249397,43.8124656249397,44.0043246985131,44.0043246985131,44.3116688203619,44.3116688203619,44.4645645456993,44.4645645456993,44.8505961955596,44.8505961955596,45.1714001056123,45.1714001056123,45.3208140306107,45.3208140306107,46.9527366889856,46.9527366889856,47.0620608235793,47.0620608235793,47.1030722907818,47.1030722907818,48.3540334194406,48.3540334194406,49.5087486059926,49.5087486059926,49.6847949735749,49.6847949735749,49.7949297665527,49.7949297665527,49.8636980548094,49.8636980548094
Worker: 2  busy,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1

